datetime,District,Carbon_monoxide,Dust,Nitrogen_dioxide,Ozone,Pm_10,Pm_25,Sulphur_dioxide,Pm25_aqi,Pm10_aqi,Dust_aqi,O3_aqi,Co_aqi,No2_aqi,So2_aqi,Final_aqi,Date
2025-01-25,Bahawalpur,213.72781458333336,64.274787,5.725476994583333,80.80193679166666,43.961294625,17.03711875,213.72781458333336,61.382781920600856,40.704902430555556,55.590551141414146,131.1110490499269,151.0,5.401393391116351,162.51409249646892,70.14792083877084,2025-01-25
2025-01-26,Bahawalpur,213.72780166666666,64.274782,5.938562729166667,80.83036191666666,43.96129425,17.037113958333332,213.72780166666666,61.38277184370529,40.70490208333333,55.59054866666667,131.2234371850877,151.0,5.602417669025157,162.51408713276837,70.18272208645834,2025-01-26
2025-01-27,Bahawalpur,213.72780583333335,64.27477925000001,5.9899035125,80.73227525,43.961293500000004,17.037114916666667,213.72780583333335,61.38277385908441,40.70490138888889,55.59054730555555,130.80640615036552,151.0,5.650852370283019,162.51408886299436,70.18061528520833,2025-01-27
2025-01-28,Bahawalpur,213.72780578947368,64.27478505263157,6.731769776315789,74.87573878947369,43.961293,17.037115315789475,213.72780578947368,61.38277469844138,40.70490092592593,55.59055017756513,114.26026852668512,151.0,6.350726204071499,162.51408884478144,69.70624183486844,2025-01-28
2024-09-30,Bhakkar,285.722976,7.311485500000001,1.24519,84.6863544,30.326573200000002,26.990348599999997,285.722976,82.31446701287554,28.080160370370372,6.7698939814814825,137.4741372513475,151.0,1.1747075471698114,192.41038833898304,80.494813865,2024-09-30
2024-10-01,Bhakkar,297.95920958333335,5.642669691666666,10.015251689583334,104.38382729166666,38.33294595833333,20.559351458333335,297.95920958333335,68.79005242310443,35.49346847993827,5.224694158950617,172.9073334040065,151.0,9.448350650550315,197.31543850635592,86.53772023802084,2024-10-01
2024-10-02,Bhakkar,295.9918791666667,3.9125351125,10.196626070833334,105.04363816666667,40.58805675,16.230887541666664,295.9918791666667,59.68727422925608,37.58153402777778,3.6227176967592594,174.02322161817688,151.0,9.619458557389937,196.67459389124292,85.63259638916668,2024-10-02
2024-10-03,Bhakkar,296.02695708333334,3.5645118541666663,10.030386844583333,105.39648908333334,40.75280620833333,15.840458374999999,296.02695708333334,58.86620001609442,37.734079822530866,3.30047393904321,174.66398946189966,151.0,9.462629098663522,196.68916014477404,85.57614009022916,2024-10-03
2024-10-04,Bhakkar,296.03905583333335,3.4998710083333333,9.89485087125,105.51961008333335,40.75522795833333,15.5838836875,296.03905583333335,58.326622347103005,37.736322183641974,3.2406213040123455,175.1502385603832,151.0,9.334764972877359,196.69418420197738,85.5037712675625,2024-10-04
2024-10-05,Bhakkar,296.0405170833333,3.488551070833333,9.541754745833334,105.82971829166667,40.75345983333333,15.488562791666666,296.0405170833333,58.12616209406295,37.7346850308642,3.2301398804012345,175.87592888910976,151.0,9.001655420597485,196.69479099223165,85.4572716675,2024-10-05
2024-10-06,Bhakkar,296.04069250000003,3.4867784125,9.179359067916666,105.90741966666667,40.75304795833333,15.454543020833334,296.04069250000003,58.05461836999285,37.734303665123456,3.2284985300925926,176.41274891161038,151.0,8.65977270558176,196.69486383474577,85.40202099227083,2024-10-06
2024-10-07,Bhakkar,296.0407133333334,3.4865401541666667,8.91286153875,106.04311995833332,40.752983791666665,15.44230675,296.0407133333334,58.02888543991417,37.73424425154321,3.2282779205246914,176.77173039868578,151.0,8.40835994221698,196.69487248587572,85.37253353643752,2024-10-07
2024-10-08,Bhakkar,296.04071500000003,3.4865165208333333,8.709838320833333,106.15990595833334,40.752986,15.437896791666667,296.04071500000003,58.0196112786123,37.7342462962963,3.228256037808642,177.0934829616679,151.0,8.21682860455975,196.69487317796612,85.35265586791667,2024-10-08
2024-10-09,Bhakkar,296.04070333333334,3.4865146958333333,8.580811486666667,106.203006,40.752986291666666,15.4363064375,296.04070333333334,58.016266756974254,37.734246566358024,3.2282543479938273,177.38634545727416,151.0,8.09510517610063,196.69486833333335,85.33721190675,2024-10-09
2024-10-10,Bhakkar,296.04071833333336,3.4865140625,8.591165937083334,106.35748475000001,40.75298454166667,15.435738083333334,296.04071833333336,58.01507150572246,37.734244945987655,3.228253761574074,177.56915638438784,151.0,8.104873525550314,196.6948745621469,85.35407339160417,2024-10-10
2024-10-11,Bhakkar,296.04070083333335,3.4865160416666665,8.767392085,106.26364504166666,40.75298454166667,15.435525750000002,296.04070083333335,58.01462496781116,37.734244945987655,3.2282555941358027,177.52815182446963,151.0,8.271124608490565,196.69486729519772,85.37106685858333,2024-10-11
2024-10-12,Bhakkar,296.04071375,3.4865162,9.09839955625,106.35899170833333,40.75298275,15.435448291666667,296.04071375,58.01446207260372,37.73424328703704,3.228255740740741,177.55676021498073,151.0,8.583395807783019,196.69487265889833,85.43023542468751,2024-10-12
2024-10-13,Bhakkar,296.04070083333335,3.4865162,9.593266329166667,106.25503395833334,40.752983416666666,15.435424833333334,296.04070083333335,58.014412739628035,37.734243904320984,3.228255740740741,177.497152664707,151.0,9.050251253930819,196.69486729519772,85.494061384375,2024-10-13
2024-10-14,Bhakkar,296.040705,3.486516120833333,9.967722432916666,106.21405841666666,40.75298541666667,15.435424666666668,296.040705,58.01441238912732,37.73424575617284,3.228255667438272,177.3100342704803,151.0,9.403511729166667,196.69486902542374,85.54613353347918,2024-10-14
2024-10-15,Bhakkar,296.04069833333335,3.486516358333333,10.0555907975,106.14232545833333,40.752980916666665,15.435424333333332,296.04069833333335,58.0144116881259,37.734241589506176,3.228255887345679,177.05899527719453,151.0,9.486406412735848,196.69486625706216,85.55213796254168,2024-10-15
2024-10-16,Bhakkar,296.0407166666667,3.4865165166666667,10.045663478333333,106.03772550000001,40.752987125,15.435423666666665,296.0407166666667,58.01441028612303,37.73424733796296,3.228256033950618,176.8307161501742,151.0,9.477041017295598,196.6948738700565,85.54019392883333,2024-10-16
2024-10-17,Bhakkar,296.0406991666667,3.486515883333334,9.978535449583333,106.00133849999999,40.752985375,15.435424166666666,296.0406991666667,58.01441133762518,37.73424571759259,3.2282554475308647,176.504164739609,151.0,9.413712688286163,196.69486660310736,85.52648218035417,2024-10-17
2024-10-18,Bhakkar,296.0407025,3.486515883333334,9.691145215833332,105.85715366666666,40.75298445833334,15.435424583333331,296.0407025,58.014412213876966,37.73424486882716,3.2282554475308647,176.26927944521742,151.0,9.142589826257861,196.69486798728815,85.468955703625,2024-10-18
2024-10-19,Bhakkar,296.0407175,3.4865150916666665,9.329006202083333,105.80157237499999,40.752984166666664,15.435421916666668,296.0407175,58.014406605865524,37.734244598765436,3.228254714506173,175.74745274561872,151.0,8.800949247248427,196.69487421610174,85.40907894322918,2024-10-19
2024-10-20,Bhakkar,296.0407133333334,3.4865149333333334,9.022156694166666,105.69031224999999,40.75298608333333,15.435414229166668,296.0407133333334,58.014390439020026,37.73424637345679,3.228254567901235,175.68241062931443,151.0,8.511468579402516,196.69487248587572,85.35192322058333,2024-10-20
2024-10-21,Bhakkar,296.040705,3.486515883333334,8.775504529166666,105.60993245833333,40.75298529166667,15.435408041666667,296.040705,58.01437742668097,37.7342456404321,3.2282554475308647,175.38948699507125,151.0,8.278777857704403,196.69486902542374,85.30688405270834,2024-10-21
2024-10-22,Bhakkar,296.0407166666667,3.4865154875,8.62064850375,105.52183620833334,40.75298395833333,15.435408291666667,296.0407166666667,58.01437795243205,37.734244405864196,3.228255081018519,175.1770020691365,151.0,8.132687267688679,196.6948738700565,85.27484806660418,2024-10-22
2024-10-23,Bhakkar,296.04070916666666,3.486515883333334,8.611931556666667,105.39046920833333,40.75298466666667,15.435411645833334,296.04070916666666,58.01438500625895,37.734245061728394,3.2282554475308647,174.85560007121595,151.0,8.124463732704402,196.69487075564973,85.26040335995835,2024-10-23
2024-10-24,Bhakkar,296.04071500000003,3.4865153291666666,8.777670801666668,105.29429191666667,40.75298166666666,15.43541,296.04071500000003,58.014381545064374,37.734242283950614,3.2282549344135805,174.51326807660507,151.0,8.28082151100629,196.69487317796612,85.27564649504167,2024-10-24
2024-10-25,Bhakkar,296.0407108333333,3.486515883333334,9.105073226666667,105.162414,40.75298279166667,15.435409,296.0407108333333,58.01437944206009,37.734243325617285,3.2282554475308647,174.40968074403384,151.0,8.58969172327044,196.69487144774016,85.31156829275001,2024-10-25
2024-10-26,Bhakkar,296.0407220833334,3.4865155666666667,9.599461745000001,105.05645774999999,40.75298658333333,15.435408020833334,296.0407220833334,58.01437738286839,37.73424683641975,3.2282551543209883,174.15130888757153,151.0,9.056095985849057,196.69487611935028,85.37513388279167,2024-10-26
2024-10-27,Bhakkar,296.0406991666667,3.4865159625,9.97162921875,104.92369158333334,40.75298408333333,15.43540925,296.0406991666667,58.01437996781116,37.734244521604936,3.2282555208333332,174.16884959107256,151.0,9.407197376179246,196.69486660310736,85.4176775059375,2024-10-27
2024-10-28,Bhakkar,296.0407116666667,3.4865162,10.056753547916665,104.838618375,40.752979583333335,15.435408854166667,296.0407116666667,58.01437913537197,37.73424035493827,3.228255740740741,173.98926392191427,151.0,9.487503347091195,196.69487179378532,85.42194012239584,2024-10-28
2024-10-29,Bhakkar,296.04071500000003,3.4865153291666666,10.045573254166667,104.711980875,40.752985625,15.435407374999999,296.04071500000003,58.014376024678114,37.73424594907407,3.2282549344135805,173.95177814486593,151.0,9.476955900157233,196.69487317796612,85.40760109208334,2024-10-29
2024-10-30,Bhakkar,296.04070333333334,3.486514775,9.978100805,104.59361491666668,40.75298420833333,15.435406833333333,296.04070333333334,58.01437488555079,37.734244637345675,3.2282544212962967,173.6967049300905,151.0,9.413302646226414,196.69486833333335,85.38564077824999,2024-10-30
2024-10-31,Bhakkar,296.0407083333334,3.4865157250000003,9.690766730416668,104.49658954166667,40.75298220833333,15.435406729166667,296.0407083333334,58.01437466648784,37.73424278549383,3.2282553009259263,173.67730802696437,151.0,9.142232764544024,196.69487040960453,85.33283865102084,2024-10-31
2024-11-01,Bhakkar,296.04071833333336,3.4865155666666667,9.32882808375,104.424604375,40.75298425,15.435407229166666,296.04071833333336,58.01437571798999,37.73424467592593,3.2282551543209883,173.61125191494025,151.0,8.800781211084905,196.6948745621469,85.27135196485418,2024-11-01
2024-11-02,Bhakkar,296.04071000000005,3.4865150125,9.022084296666668,104.36719233333334,40.75298375,15.435409354166666,296.04071000000005,58.014380186874114,37.73424421296296,3.2282546412037036,173.43754161565883,151.0,8.511400279874215,196.69487110169493,85.2195979045,2024-11-02
2024-11-03,Bhakkar,296.04073166666666,3.4865150916666665,8.775476002916667,104.32090308333333,40.752985625,15.435408041666667,296.04073166666666,58.01437742668097,37.73424594907407,3.228254714506173,173.5256894777,151.0,8.278750946147799,196.69488009887007,85.17798221335417,2024-11-03
2024-11-04,Bhakkar,296.04070416666667,3.4865154083333336,8.620636483333334,104.26926220833333,40.752983666666665,15.435407291666666,296.04070416666667,58.01437584942776,37.73424413580247,3.2282550077160495,173.37474989800612,151.0,8.132675927672956,196.69486867937857,85.14958603666668,2024-11-04
2024-11-05,Bhakkar,296.04070916666666,3.4865154083333336,8.611925958333334,104.26643691666668,40.752984875,15.435409895833333,296.04070916666666,58.014381326001434,37.734245254629634,3.2282550077160495,173.49386966177056,151.0,8.124458451257862,196.69487075564973,85.14799888187501,2024-11-05
2024-11-06,Bhakkar,296.04071583333337,3.486516120833333,8.777670842083333,104.19263375000001,40.752982833333334,15.43541,296.04071583333337,58.014381545064374,37.73424336419753,3.228255667438272,173.27794481863882,151.0,8.28082154913522,196.6948735240113,85.16548118235417,2024-11-06
2024-11-07,Bhakkar,296.04069458333333,3.4865154875,9.10506559,104.19039679166667,40.752983291666666,15.435410104166666,296.04069458333333,58.01438176412733,37.73424378858025,3.228255081018519,173.36342188167384,151.0,8.589684518867925,196.69486469985875,85.21436255766666,2024-11-07
2024-11-08,Bhakkar,296.0407125,3.486515883333334,9.59946135,104.19633950000001,40.75298595833333,15.4354113125,296.0407125,58.014384305257515,37.73424625771605,3.2282554475308647,173.34885886179856,151.0,9.056095613207548,196.69487213983052,85.289120764375,2024-11-08
2024-11-09,Bhakkar,296.0407191666667,3.48651525,9.971620162916667,104.21094208333334,40.75298504166667,15.435408083333334,296.0407191666667,58.014377514306155,37.73424540895062,3.2282548611111115,173.28957397483512,151.0,9.407188832940252,196.6948749081921,85.34640510985417,2024-11-09
2024-11-10,Bhakkar,296.0407083333334,3.4865150916666665,10.05674889,104.33188708333334,40.752985333333335,15.435407687499998,296.0407083333334,58.014376681866956,37.734245679012346,3.228254714506173,173.5334867306209,151.0,9.487498952830189,196.69487040960453,85.37126671829168,2024-11-10
2024-11-11,Bhakkar,296.0407166666667,3.4865144583333336,10.045583381666667,104.374595375,40.75298304166667,15.435409479166665,296.0407166666667,58.014380449749645,37.734243557098765,3.22825412808642,173.47177636424817,151.0,9.476965454402515,196.6948738700565,85.37386423120834,2024-11-11
2024-11-12,Bhakkar,296.04070666666667,3.4865144583333336,9.9780952,104.63478316666668,40.752983291666666,15.435410395833332,296.04070666666667,58.01438237750358,37.73424378858025,3.22825412808642,173.89706133164896,151.0,9.413297358490565,196.69486971751414,85.38975807479166,2024-11-12
2024-11-13,Bhakkar,296.0407020833333,3.486513825,9.690763058749999,104.77232450000001,40.75298345833333,15.4354088125,296.0407020833333,58.014379047746786,37.73424394290124,3.228253541666667,173.95877109504792,151.0,9.142229300707546,196.69486781426554,85.3604110844375,2024-11-13
2024-11-14,Bhakkar,296.04070916666666,3.4865151708333335,9.32882751,105.04043220833334,40.752984291666664,15.435409541666667,296.04070916666666,58.01438058118742,37.734244714506175,3.2282547878086425,174.2714819678938,151.0,8.80078066981132,196.69487075564973,85.33293339754168,2024-11-14
2024-11-15,Bhakkar,296.0407025,3.4865157250000003,9.022084191666666,105.29648979166666,40.752985,15.435410437499998,296.0407025,58.01438246512876,37.73424537037037,3.2282553009259263,174.49067181500246,151.0,8.51140018081761,196.69486798728815,85.31252675354168,2024-11-15
2024-11-16,Bhakkar,296.0406979166667,3.4865154083333336,8.775481692916665,105.47990987499999,40.75298175,15.435408083333334,296.0406979166667,58.014377514306155,37.734242361111114,3.2282550077160495,175.17374875470793,151.0,8.278756314072327,196.69486608403955,85.29387605352083,2024-11-16
2024-11-17,Bhakkar,296.04070333333334,3.4865157250000003,8.620639163333333,105.778913375,40.75298458333333,15.435408395833333,296.04070333333334,58.014378171495,37.7342449845679,3.2282553009259263,175.67538660536582,151.0,8.132678455974842,196.69486833333335,85.30055190970835,2024-11-17
2024-11-18,Bhakkar,296.04071833333336,3.4865165166666667,8.611926188333333,105.85195920833333,40.752982875,15.43540875,296.04071833333336,58.01437891630902,37.73424340277778,3.228256033950618,176.23185279129186,151.0,8.124458668238994,196.6948745621469,85.30655224783334,2024-11-18
2024-11-19,Bhakkar,296.040725,3.4865165958333333,8.7776662975,106.09570387500001,40.752985458333335,15.4354089375,296.040725,58.014379310622324,37.734245794753086,3.2282561072530864,176.8256651386587,151.0,8.280817261792453,196.6948773305085,85.355789760875,2024-11-19
2024-11-20,Bhakkar,296.0407029166667,3.486516358333333,9.105072609166667,106.12838983333334,40.75298591666667,15.435407895833334,296.0407029166667,58.01437711999285,37.734246219135805,3.228255887345679,177.063054779092,151.0,8.58969114072327,196.69486816031076,85.40816472908334,2024-11-20
2024-11-21,Bhakkar,296.0407025,3.4865165166666667,9.599457848750001,106.20971716666666,40.752983416666666,15.435408520833333,296.0407025,58.014378434370535,37.734243904320984,3.228256033950618,177.32966670200014,151.0,9.05609231014151,196.69486798728815,85.49045470418751,2024-11-21
2024-11-22,Bhakkar,296.0407216666667,3.486515883333334,9.971631587916667,106.289149125,40.7529845,15.435408791666667,296.0407216666667,58.0143790039342,37.73424490740741,3.2282554475308647,177.49073160896478,151.0,9.407199611242138,196.6948759463277,85.55422810110417,2024-11-22
2024-11-23,Bhakkar,296.0407083333334,3.4865165166666667,10.056761733333333,106.26482891666666,40.75298591666667,15.4354080625,296.0407083333334,58.014377470493564,37.734246219135805,3.228256033950618,177.60119198398192,151.0,9.487511069182391,196.69487040960453,85.56456313895835,2024-11-23
2024-11-24,Bhakkar,296.04070916666666,3.4865157250000003,10.045582072916668,106.36900079166666,40.75298241666667,15.435408666666667,296.04070916666666,58.01437874105866,37.734242978395066,3.2282553009259263,177.59240046792956,151.0,9.476964219732706,196.69487075564973,85.57330278052085,2024-11-24
2024-11-25,Bhakkar,296.04070333333334,3.4865155666666667,9.978095196666667,106.24112187499999,40.752984125,15.4354091875,296.04070333333334,58.014379836373394,37.73424456018518,3.2282551543209883,177.45110665851374,151.0,9.413297355345913,196.69486833333335,85.55039124012501,2024-11-25
2024-11-26,Bhakkar,296.0407141666667,3.4865159625,9.690759380000001,106.27389441666666,40.75298541666667,15.435410145833332,296.0407141666667,58.01438185175251,37.73424575617284,3.2282555208333332,177.28480428337377,151.0,9.14222583018868,196.6948728319209,85.51057087075002,2024-11-26
2024-11-27,Bhakkar,296.0406979166667,3.4865149333333334,9.328835421666666,106.16118633333333,40.752983916666665,15.435408125,296.0406979166667,58.014377601931336,37.73424436728396,3.228254567901235,177.1787312094967,151.0,8.8007881336478,196.69486608403955,85.44500728700001,2024-11-27
2024-11-28,Bhakkar,296.0407083333334,3.4865162791666666,9.022085846666666,106.06735875,40.75298408333333,15.435407333333332,296.0407083333334,58.01437593705293,37.73424452160494,3.22825581404321,176.84808586384224,151.0,8.511401742138364,196.69487040960453,85.38961408679167,2024-11-28
2024-11-29,Bhakkar,296.04072833333333,3.4865150916666665,8.775479270833333,105.98287604166667,40.752982583333335,15.435409104166666,296.04072833333333,58.01437966112304,37.73424313271605,3.228254714506173,176.6042689126804,151.0,8.27875402908805,196.69487871468928,85.34417883791667,2024-11-29
2024-11-30,Bhakkar,296.04070666666667,3.4865150125,8.620635655,105.86828625,40.752982249999995,15.43540925,296.04070666666667,58.01437996781116,37.73424282407407,3.2282546412037036,176.2525325469703,151.0,8.132675146226415,196.69486971751414,85.30948893220834,2024-11-30
2024-12-01,Bhakkar,296.040705,3.4865157250000003,8.61192460625,105.83553891666666,40.75298345833333,15.435410458333331,296.040705,58.014382508941345,37.73424394290124,3.2282553009259263,175.9031074992317,151.0,8.124457175707548,196.69486902542374,85.30490784802085,2024-12-01
2024-12-02,Bhakkar,296.0407016666667,3.4865146958333333,8.7776674125,105.70563133333333,40.75298270833333,15.435408333333333,296.0407016666667,58.01437804005723,37.734243248456785,3.2282543479938273,175.73946004296224,151.0,8.280818313679246,196.69486764124295,85.31677707375,2024-12-02
2024-12-03,Bhakkar,296.0407216666667,3.4865162,9.1050648275,105.636372875,40.752985083333336,15.435408916666667,296.0407216666667,58.01437926680973,37.73424544753086,3.228255740740741,175.2336599767326,151.0,8.589683799528302,196.6948759463277,85.35896565495834,2024-12-03
2024-12-04,Bhakkar,296.04070333333334,3.4865154083333336,9.599448174583333,105.53481679166667,40.7529855,15.435408729166667,296.04070333333334,58.01437887249642,37.73424583333333,3.2282550077160495,175.27992268619664,151.0,9.056083183569182,196.69486833333335,85.42296389972917,2024-12-04
2024-12-05,Bhakkar,296.0407166666667,3.4865153291666666,9.97163462,105.43604095833332,40.752984166666664,15.435407812500001,296.0407166666667,58.01437694474249,37.734244598765436,3.2282549344135805,174.95914892674193,151.0,9.407202471698113,196.6948738700565,85.46891638341667,2024-12-05
2024-12-06,Bhakkar,296.0407191666667,3.486516120833333,10.056781177500001,105.31088479166668,40.75298408333333,15.435408583333333,296.0407191666667,58.0143785658083,37.73424452160494,3.228255667438272,174.6900986153571,151.0,9.48752941273585,196.6948749081921,85.46917346183335,2024-12-06
2024-12-07,Bhakkar,296.04071000000005,3.486515883333334,10.045594669166666,105.17739229166666,40.752985458333335,15.435408125,296.04071000000005,58.014377601931336,37.734245794753086,3.2282554475308647,174.32627552891472,151.0,9.47697610298742,196.69487110169493,85.45414461954168,2024-12-07
2024-12-08,Bhakkar,296.04070333333334,3.4865150916666665,9.978108048333334,105.07971695833334,40.752986291666666,15.435410791666667,296.04070333333334,58.014383209942785,37.734246566358024,3.228254714506173,174.2833847322664,151.0,9.413309479559748,196.69486833333335,85.43425359516668,2024-12-08
2024-12-09,Bhakkar,296.0406991666667,3.4865142208333335,9.690753807083334,104.961173375,40.75298725,15.435411416666668,296.0406991666667,58.01438452432046,37.7342474537037,3.228253908179013,174.2145890244401,151.0,9.142220572720126,196.69486660310736,85.37929561960418,2024-12-09
2024-12-10,Bhakkar,296.04070333333334,3.48651525,9.328825604583333,104.85015266666666,40.75298183333333,15.435409374999999,296.04070333333334,58.0143802306867,37.73424243827161,3.2282548611111115,173.92963076577703,151.0,8.800778872248427,196.69486833333335,85.31390333860418,2024-12-10
2024-12-11,Bhakkar,296.0407083333334,3.4865153291666666,9.02207925625,104.725997125,40.752986666666665,15.435408791666667,296.0407083333334,58.0143790039342,37.73424691358024,3.2282549344135805,173.97262841129307,151.0,8.51139552476415,196.69487040960453,85.25547789864584,2024-12-11
2024-12-12,Bhakkar,296.0407083333334,3.4865146166666663,8.775471800833333,104.64248025,40.75298579166667,15.435408208333333,296.0407083333334,58.01437777718169,37.73424610339506,3.2282542746913587,173.7975434069522,151.0,8.278746981918239,196.69487040960453,85.210134692625,2024-12-12
2024-12-13,Bhakkar,296.0407175,3.486514775,8.620635898333333,104.53480420833334,40.7529865,15.435409604166667,296.0407175,58.01438071262518,37.73424675925926,3.2282544212962967,173.75697737120814,151.0,8.132675375786164,196.69487421610174,85.176144070375,2024-12-13
2024-12-14,Bhakkar,296.0407020833333,3.4865153291666666,8.611927922083334,104.432557625,40.75298529166667,15.435408770833334,296.0407020833333,58.014378960121604,37.7342456404321,3.2282549344135805,173.52773272618825,151.0,8.124460303852201,196.69486781426554,85.16460964956251,2024-12-14
2024-12-15,Bhakkar,296.04071833333336,3.4865148541666664,8.777673006666667,104.36945658333333,40.75298479166667,15.435408791666667,296.04071833333336,58.0143790039342,37.73424517746914,3.2282544945987657,173.5388800277902,151.0,8.280823591194968,196.6948745621469,85.18316441454168,2024-12-15
2024-12-16,Bhakkar,296.0407133333334,3.4865154083333336,9.1050718775,104.32279241666667,40.75298633333333,15.435410062499999,296.0407133333334,58.014381676502154,37.73424660493827,3.2282550077160495,173.52140722457852,151.0,8.589690450471698,196.69487248587572,85.22760755933334,2024-12-16
2024-12-17,Bhakkar,296.0407075,3.486515804166667,9.599458822916667,104.27117925,40.752985208333335,15.435409895833333,296.0407075,58.014381326001434,37.73424556327161,3.2282553742283953,173.32481895962425,151.0,9.056093229166667,196.6948700635593,85.2966028146875,2024-12-17
2024-12-18,Bhakkar,296.0407083333334,3.4865174666666667,9.97162302375,104.262300375,40.75298608333333,15.435410020833332,296.0407083333334,58.01438158887697,37.73424637345679,3.2282569135802475,173.47006514896103,151.0,9.407191531839624,196.69487040960453,85.35154005710417,2024-12-18
2024-12-19,Bhakkar,296.04070083333335,3.4865133500000005,10.056756349999999,104.21307116666667,40.752985833333334,15.4354096875,296.04070083333335,58.01438088787554,37.73424614197531,3.228253101851852,173.32805422436545,151.0,9.487505990566037,196.69486729519772,85.35938528354167,2024-12-19
2024-12-20,Bhakkar,296.04072083333335,3.486516754166667,10.045587491666668,104.23389308333333,40.752985125,15.4354091875,296.04072083333335,58.014379836373394,37.734245486111114,3.228256253858025,173.44978555349633,151.0,9.476969331761007,196.69487560028247,85.35979601458335,2024-12-20
2024-12-21,Bhakkar,296.0407141666667,3.4865162,9.978105605,104.17704970833334,40.752983625,15.435409083333333,296.0407141666667,58.014379617310446,37.73424409722222,3.228255740740741,173.25802602642156,151.0,9.4133071745283,196.6948728319209,85.34398763200001,2024-12-21
2024-12-22,Bhakkar,296.0407,3.4865149333333334,9.690759850000001,104.20896291666666,40.752984166666664,15.4354120625,296.0407,58.01438588251074,37.734244598765436,3.228254567901235,173.37553117557547,151.0,9.142226273584905,196.69486694915255,85.304075073125,2024-12-22
2024-12-23,Bhakkar,296.04071500000003,3.4865144583333336,9.328831376666667,104.27869033333333,40.752982124999996,15.435408666666667,296.04071500000003,58.01437874105866,37.73424270833333,3.22825412808642,173.45461628126478,151.0,8.800784317610063,196.69487317796612,85.25676016066667,2024-12-23
2024-12-24,Bhakkar,296.04071500000003,3.48651525,9.022084122499999,104.34193066666667,40.75298408333333,15.435409291666666,296.04071500000003,58.01438005543634,37.73424452160494,3.2282548611111115,173.4131160592323,151.0,8.511400115566039,196.69487317796612,85.21707279129167,2024-12-24
2024-12-25,Bhakkar,296.04070666666667,3.4865146958333333,8.775480583333334,104.58708029166667,40.75298595833333,15.4354120625,296.04070666666667,58.01438588251074,37.73424625771605,3.2282543479938273,173.80509748885154,151.0,8.278755267295598,196.69486971751414,85.20459669,2024-12-25
2024-12-26,Bhakkar,296.0407133333334,3.486513825,8.620638877083332,104.71244495833334,40.752984625,15.435408020833334,296.0407133333334,58.01437738286839,37.73424502314815,3.228253541666667,173.83943554232766,151.0,8.132678185927672,196.69487248587572,85.19390684677084,2024-12-26
2024-12-27,Bhakkar,296.0407125,3.4865149333333334,8.611926570833333,105.05266179166667,40.75298395833333,15.435409020833333,296.0407125,58.014379485872674,37.734244405864196,3.228254567901235,174.32381466607876,151.0,8.124459029088051,196.69487213983052,85.22662165625,2024-12-27
2024-12-28,Bhakkar,296.04070416666667,3.4865155666666667,8.777666875833333,105.21669070833333,40.75298708333333,15.435409020833333,296.04070416666667,58.014379485872674,37.734247299382716,3.2282551543209883,174.357436438259,151.0,8.280817807389937,196.69486867937857,85.26788473991668,2024-12-28
2024-12-29,Bhakkar,296.0407216666667,3.4865150125,9.105075146666666,105.46166833333332,40.75298541666667,15.435408229166667,296.0407216666667,58.01437782099428,37.73424575617284,3.2282546412037036,175.10019597139012,151.0,8.589693534591195,196.6948759463277,85.34149660075,2024-12-29
2024-12-30,Bhakkar,296.0406941666667,3.4865131125000004,9.599451325833334,105.68915566666668,40.752986416666666,15.4354084375,296.0406941666667,58.01437825912018,37.734246682098764,3.2282528819444445,175.49380597807638,151.0,9.056086156446542,196.69486452683614,85.43839646804167,2024-12-30
2024-12-31,Bhakkar,296.04070333333334,3.48651525,9.971623684166667,105.80860333333334,40.75298575,15.435408125,296.04070333333334,58.014377601931336,37.73424606481482,3.2282548611111115,176.07252195446685,151.0,9.407192154874215,196.69486833333335,85.50616878387501,2024-12-31
2025-01-01,Bhakkar,296.0407108333333,3.486514141666667,10.056754604166667,106.07387441666667,40.752986,15.435407666666668,296.0407108333333,58.014376638054365,37.7342462962963,3.2282538348765435,176.69486001645512,151.0,9.487504343553459,196.69487144774016,85.54546692270834,2025-01-01
2025-01-02,Bhakkar,296.04070333333334,3.4865146958333333,10.045586331666668,106.07687591666667,40.752984125,15.435409479166665,296.04070333333334,58.014380449749645,37.73424456018518,3.2282543479938273,176.91314442515554,151.0,9.476968237421383,196.69486833333335,85.54409034391666,2025-01-02
2025-01-03,Bhakkar,296.0407025,3.486514775,9.978106604166667,106.26653820833333,40.75298454166667,15.435411166666666,296.0407025,58.01438399856939,37.734244945987655,3.2282544212962967,177.40189568615153,151.0,9.413308117138365,196.69486798728815,85.55293497729167,2025-01-03
2025-01-04,Bhakkar,296.040705,3.4865142208333335,9.690762026666667,106.26316083333334,40.75298604166667,15.435408958333333,296.040705,58.01437935443491,37.734246334876545,3.228253908179013,177.4964088405873,151.0,9.142228327044025,196.69486902542374,85.50949584837501,2025-01-04
2025-01-05,Bhakkar,296.0406995833334,3.4865155666666667,9.328829090000001,106.2848895,40.752984166666664,15.4354096875,296.0406995833334,58.01438088787554,37.734244598765436,3.2282551543209883,177.58635455336568,151.0,8.800782160377357,196.69486677612997,85.45737747204167,2025-01-05
