Date,District,Final_aqi
2024-10-30,Muzaffargarh,119.12576
2024-10-30,Nankana Sahib,119.51593
2024-10-30,Narowal,117.27765
2024-10-30,Okara,121.09023
2024-10-30,Pakpattan,108.514595
2024-10-30,Rahim Yar Khan,122.48365
2024-10-30,Rajanpur,91.517975
2024-10-30,Rawalpindi,132.89146
2024-10-30,Sahiwal,116.158966
2024-10-30,Sargodha,130.5027
2024-10-30,Sheikhupura,135.52652
2024-10-30,Sialkot,127.335976
2024-10-30,Toba Tek Singh,116.30302
2024-10-30,Vehari,115.68136
2024-10-31,Attock,110.87729
2024-10-31,Bahawalnagar,195.42455
2024-10-31,Bahawalpur,185.9298
2024-10-31,Bhakkar,103.44759
2024-10-31,Chakwal,115.718056
2024-10-31,Chiniot,143.80803
2024-10-31,Dera Ghazi Khan,113.94562
2024-10-31,Faisalabad,137.28894
2024-10-31,Gujranwala,117.69306
2024-10-31,Gujrat,108.08309
2024-10-31,Hafizabad,128.92372
2024-10-31,Jhang,136.19913
2024-10-31,Jhelum,96.846596
2024-10-31,Kasur,125.6963
2024-10-31,Khanewal,112.54832
2024-10-31,Khushab,122.013214
2024-10-31,Lahore,134.20741
2024-10-31,Layyah,106.207184
2024-10-31,Lodhran,116.4681
2024-10-31,Mandi Bahuddin,106.46696
2024-10-31,Mianwali,97.6369
2024-10-31,Multan,108.69094
2024-10-31,Muzaffargarh,119.27322
2024-10-31,Nankana Sahib,119.51718
2024-10-31,Narowal,117.2785
2024-10-31,Okara,121.1267
2024-10-31,Pakpattan,108.51148
2024-10-31,Rahim Yar Khan,122.45904
2024-10-31,Rajanpur,95.66369
2024-10-31,Rawalpindi,135.3724
2024-10-31,Sahiwal,116.138855
2024-10-31,Sargodha,130.50285
2024-10-31,Sheikhupura,135.47652
2024-10-31,Sialkot,127.3374
2024-10-31,Toba Tek Singh,116.30243
2024-10-31,Vehari,115.90598
2024-11-01,Attock,110.87622
2024-11-01,Bahawalnagar,195.42622
2024-11-01,Bahawalpur,186.0869
2024-11-01,Bhakkar,103.44764
2024-11-01,Chakwal,115.73654
2024-11-01,Chiniot,143.80748
2024-11-01,Dera Ghazi Khan,114.03027
2024-11-01,Faisalabad,137.27682
2024-11-01,Gujranwala,117.693054
2024-11-01,Gujrat,108.060524
2024-11-01,Hafizabad,128.92372
2024-11-01,Jhang,136.19911
2024-11-01,Jhelum,97.12476
2024-11-01,Kasur,125.694756
2024-11-01,Khanewal,112.45829
2024-11-01,Khushab,122.03655
2024-11-01,Lahore,133.74074
2024-11-01,Layyah,106.207214
2024-11-01,Lodhran,116.46603
2024-11-01,Mandi Bahuddin,106.46696
2024-11-01,Mianwali,97.63693
2024-11-01,Multan,108.69195
2024-11-01,Muzaffargarh,119.46069
2024-11-01,Nankana Sahib,119.51876
2024-11-01,Narowal,117.27884
2024-11-01,Okara,121.2063
2024-11-01,Pakpattan,108.509346
2024-11-01,Rahim Yar Khan,122.45112
2024-11-01,Rajanpur,98.59253
2024-11-01,Rawalpindi,133.66576
2024-11-01,Sahiwal,116.14502
2024-11-01,Sargodha,130.50294
2024-11-01,Sheikhupura,135.4689
2024-11-01,Sialkot,127.337555
2024-11-01,Toba Tek Singh,116.302124
2024-11-01,Vehari,116.37093
2024-11-02,Attock,111.0393
2024-11-02,Bahawalnagar,195.43056
2024-11-02,Bahawalpur,186.05421
2024-11-02,Bhakkar,103.447685
2024-11-02,Chakwal,115.72875
2024-11-02,Chiniot,143.8079
2024-11-02,Dera Ghazi Khan,113.98233
2024-11-02,Faisalabad,137.05559
2024-11-02,Gujranwala,117.693054
2024-11-02,Gujrat,108.02311
2024-11-02,Hafizabad,128.92372
2024-11-02,Jhang,136.19913
2024-11-02,Jhelum,97.270546
2024-11-02,Kasur,125.70182
2024-11-02,Khanewal,112.39222
2024-11-02,Khushab,122.048195
2024-11-02,Lahore,133.87128
2024-11-02,Layyah,106.20722
2024-11-02,Lodhran,116.46537
2024-11-02,Mandi Bahuddin,106.46695
2024-11-02,Mianwali,97.636955
2024-11-02,Multan,108.69175
2024-11-02,Muzaffargarh,119.57081
2024-11-02,Nankana Sahib,119.51981
2024-11-02,Narowal,117.27899
2024-11-02,Okara,121.11398
2024-11-02,Pakpattan,108.509254
2024-11-02,Rahim Yar Khan,122.456276
2024-11-02,Rajanpur,98.531555
2024-11-02,Rawalpindi,130.18172
2024-11-02,Sahiwal,116.16483
2024-11-02,Sargodha,130.50299
2024-11-02,Sheikhupura,135.4954
2024-11-02,Sialkot,127.33713
2024-11-02,Toba Tek Singh,116.302055
2024-11-02,Vehari,116.069145
2024-11-03,Attock,111.166595
2024-11-03,Bahawalnagar,195.42961
2024-11-03,Bahawalpur,185.99486
2024-11-03,Bhakkar,103.4477
2024-11-03,Chakwal,115.70813
2024-11-03,Chiniot,143.8085
2024-11-03,Dera Ghazi Khan,114.14682
2024-11-03,Faisalabad,136.95946
2024-11-03,Gujranwala,117.693054
2024-11-03,Gujrat,107.99158
2024-11-03,Hafizabad,128.92372
2024-11-03,Jhang,136.19913
2024-11-03,Jhelum,97.320076
2024-11-03,Kasur,125.6973
2024-11-03,Khanewal,112.36612
2024-11-03,Khushab,122.05103
2024-11-03,Lahore,134.04634
2024-11-03,Layyah,106.207214
2024-11-03,Lodhran,116.4646
2024-11-03,Mandi Bahuddin,106.46695
2024-11-03,Mianwali,97.636955
2024-11-03,Multan,108.691986
2024-11-03,Muzaffargarh,119.56217
2024-11-03,Nankana Sahib,119.520195
2024-11-03,Narowal,117.27886
2024-11-03,Okara,121.11499
2024-11-03,Pakpattan,108.50971
2024-11-03,Rahim Yar Khan,122.532196
2024-11-03,Rajanpur,97.85137
2024-11-03,Rawalpindi,134.59776
2024-11-03,Sahiwal,116.184326
2024-11-03,Sargodha,130.50298
2024-11-03,Sheikhupura,135.52266
2024-11-03,Sialkot,127.336494
2024-11-03,Toba Tek Singh,116.3021
2024-11-03,Vehari,116.52621
2024-11-04,Attock,111.07647
2024-11-04,Bahawalnagar,195.42693
2024-11-04,Bahawalpur,185.95827
2024-11-04,Bhakkar,103.4477
2024-11-04,Chakwal,115.69083
2024-11-04,Chiniot,143.8089
2024-11-04,Dera Ghazi Khan,114.38458
2024-11-04,Faisalabad,136.96346
2024-11-04,Gujranwala,117.693054
2024-11-04,Gujrat,107.978386
2024-11-04,Hafizabad,128.92372
2024-11-04,Jhang,136.19913
2024-11-04,Jhelum,97.139656
2024-11-04,Kasur,125.69773
2024-11-04,Khanewal,112.32409
2024-11-04,Khushab,122.05139
2024-11-04,Lahore,134.10233
2024-11-04,Layyah,106.207214
2024-11-04,Lodhran,116.46418
2024-11-04,Mandi Bahuddin,106.46696
2024-11-04,Mianwali,97.636955
2024-11-04,Multan,108.692474
2024-11-04,Muzaffargarh,119.51023
2024-11-04,Nankana Sahib,119.52011
2024-11-04,Narowal,117.278595
2024-11-04,Okara,121.15159
2024-11-04,Pakpattan,108.5102
2024-11-04,Rahim Yar Khan,122.68067
2024-11-04,Rajanpur,96.54775
2024-11-04,Rawalpindi,135.09068
2024-11-04,Sahiwal,116.194374
2024-11-04,Sargodha,130.50294
2024-11-04,Sheikhupura,135.52425
2024-11-04,Sialkot,127.33602
2024-11-04,Toba Tek Singh,116.30218
2024-11-04,Vehari,116.20124
2024-11-05,Attock,111.001
2024-11-05,Bahawalnagar,195.42696
2024-11-05,Bahawalpur,185.9198
2024-11-05,Bhakkar,103.4477
2024-11-05,Chakwal,115.68171
2024-11-05,Chiniot,143.80904
2024-11-05,Dera Ghazi Khan,114.57111
2024-11-05,Faisalabad,136.92923
2024-11-05,Gujranwala,117.693054
2024-11-05,Gujrat,107.98087
2024-11-05,Hafizabad,128.92372
2024-11-05,Jhang,136.19911
2024-11-05,Jhelum,96.624306
2024-11-05,Kasur,125.699486
2024-11-05,Khanewal,112.24032
2024-11-05,Khushab,122.04952
2024-11-05,Lahore,134.04619
2024-11-05,Layyah,106.20721
2024-11-05,Lodhran,116.46465
2024-11-05,Mandi Bahuddin,106.46695
2024-11-05,Mianwali,97.636955
2024-11-05,Multan,108.69247
2024-11-05,Muzaffargarh,119.44912
2024-11-05,Nankana Sahib,119.5199
2024-11-05,Narowal,117.278465
2024-11-05,Okara,121.147224
2024-11-05,Pakpattan,108.51065
2024-11-05,Rahim Yar Khan,122.73272
2024-11-05,Rajanpur,92.91117
2024-11-05,Rawalpindi,133.31758
2024-11-05,Sahiwal,116.19522
2024-11-05,Sargodha,130.50294
2024-11-05,Sheikhupura,135.5045
2024-11-05,Sialkot,127.33585
2024-11-05,Toba Tek Singh,116.302216
2024-11-05,Vehari,116.496635
2024-11-06,Attock,111.01702
2024-11-06,Bahawalnagar,195.42665
2024-11-06,Bahawalpur,185.89806
2024-11-06,Bhakkar,103.4477
2024-11-06,Chakwal,115.679924
2024-11-06,Chiniot,143.80907
2024-11-06,Dera Ghazi Khan,114.57009
2024-11-06,Faisalabad,136.88411
2024-11-06,Gujranwala,117.693054
2024-11-06,Gujrat,107.99113
2024-11-06,Hafizabad,128.92372
2024-11-06,Jhang,136.19911
2024-11-06,Jhelum,96.70556
2024-11-06,Kasur,125.699455
2024-11-06,Khanewal,112.20459
2024-11-06,Khushab,122.04586
2024-11-06,Lahore,134.05507
2024-11-06,Layyah,106.20721
2024-11-06,Lodhran,116.46589
2024-11-06,Mandi Bahuddin,106.46696
2024-11-06,Mianwali,97.636955
2024-11-06,Multan,108.69227
2024-11-06,Muzaffargarh,119.38534
2024-11-06,Nankana Sahib,119.519714
2024-11-06,Narowal,117.27842
2024-11-06,Okara,121.132164
2024-11-06,Pakpattan,108.5109
2024-11-06,Rahim Yar Khan,122.74308
2024-11-06,Rajanpur,89.497314
2024-11-06,Rawalpindi,135.36116
2024-11-06,Sahiwal,116.19107
2024-11-06,Sargodha,130.50294
2024-11-06,Sheikhupura,135.48811
2024-11-06,Sialkot,127.3359
2024-11-06,Toba Tek Singh,116.30224
2024-11-06,Vehari,116.29974
2024-11-07,Attock,111.03397
2024-11-07,Bahawalnagar,195.42653
2024-11-07,Bahawalpur,185.90611
2024-11-07,Bhakkar,103.4477
2024-11-07,Chakwal,115.683266
2024-11-07,Chiniot,143.809
2024-11-07,Dera Ghazi Khan,114.552345
2024-11-07,Faisalabad,136.88525
2024-11-07,Gujranwala,117.693054
2024-11-07,Gujrat,108.00195
2024-11-07,Hafizabad,128.92372
2024-11-07,Jhang,136.19911
2024-11-07,Jhelum,97.2441
2024-11-07,Kasur,125.70037
2024-11-07,Khanewal,112.28021
2024-11-07,Khushab,122.04336
2024-11-07,Lahore,133.97939
2024-11-07,Layyah,106.20721
2024-11-07,Lodhran,116.46631
2024-11-07,Mandi Bahuddin,106.46696
2024-11-07,Mianwali,97.636955
2024-11-07,Multan,108.69223
2024-11-07,Muzaffargarh,119.34847
2024-11-07,Nankana Sahib,119.519646
2024-11-07,Narowal,117.278435
2024-11-07,Okara,121.095055
2024-11-07,Pakpattan,108.51093
2024-11-07,Rahim Yar Khan,122.74503
2024-11-07,Rajanpur,89.41868
2024-11-07,Rawalpindi,132.18475
2024-11-07,Sahiwal,116.18575
2024-11-07,Sargodha,130.50294
2024-11-07,Sheikhupura,135.48882
2024-11-07,Sialkot,127.336
2024-11-07,Toba Tek Singh,116.30224
2024-11-07,Vehari,116.29928
2024-11-08,Attock,111.07092
2024-11-08,Bahawalnagar,195.42616
2024-11-08,Bahawalpur,185.92238
2024-11-08,Bhakkar,103.4477
2024-11-08,Chakwal,115.68844
2024-11-08,Chiniot,143.80898
2024-11-08,Dera Ghazi Khan,114.55642
2024-11-08,Faisalabad,136.89346
2024-11-08,Gujranwala,117.693054
2024-11-08,Gujrat,108.00876
2024-11-08,Hafizabad,128.92372
2024-11-08,Jhang,136.19913
2024-11-08,Jhelum,97.55019
2024-11-08,Kasur,125.698944
2024-11-08,Khanewal,112.240074
2024-11-08,Khushab,122.04266
2024-11-08,Lahore,133.98468
2024-11-08,Layyah,106.20721
2024-11-08,Lodhran,116.46624
2024-11-08,Mandi Bahuddin,106.46695
2024-11-08,Mianwali,97.636955
2024-11-08,Multan,108.69225
2024-11-08,Muzaffargarh,119.353325
2024-11-08,Nankana Sahib,119.519646
2024-11-08,Narowal,117.27845
2024-11-08,Okara,121.12408
2024-11-08,Pakpattan,108.51083
2024-11-08,Rahim Yar Khan,122.74039
2024-11-08,Rajanpur,89.98243
2024-11-08,Rawalpindi,131.59656
2024-11-08,Sahiwal,116.18194
2024-11-08,Sargodha,130.50294
2024-11-08,Sheikhupura,135.50005
2024-11-08,Sialkot,127.33609
2024-11-08,Toba Tek Singh,116.30224
2024-11-08,Vehari,116.313995
2024-11-09,Attock,111.06559
2024-11-09,Bahawalnagar,195.42647
2024-11-09,Bahawalpur,185.92934
2024-11-09,Bhakkar,103.4477
2024-11-09,Chakwal,115.69236
2024-11-09,Chiniot,143.80894
2024-11-09,Dera Ghazi Khan,114.45233
2024-11-09,Faisalabad,136.91472
2024-11-09,Gujranwala,117.693054
2024-11-09,Gujrat,108.01026
2024-11-09,Hafizabad,128.92372
2024-11-09,Jhang,136.19913
2024-11-09,Jhelum,97.491325
2024-11-09,Kasur,125.69937
2024-11-09,Khanewal,112.22866
2024-11-09,Khushab,122.04252
2024-11-09,Lahore,134.02678
2024-11-09,Layyah,106.20721
2024-11-09,Lodhran,116.46587
2024-11-09,Mandi Bahuddin,106.46695
2024-11-09,Mianwali,97.636955
2024-11-09,Multan,108.69224
2024-11-09,Muzaffargarh,119.374855
2024-11-09,Nankana Sahib,119.51966
2024-11-09,Narowal,117.278496
2024-11-09,Okara,121.14045
2024-11-09,Pakpattan,108.51074
2024-11-09,Rahim Yar Khan,122.71209
2024-11-09,Rajanpur,91.04049
2024-11-09,Rawalpindi,134.707
2024-11-09,Sahiwal,116.180626
2024-11-09,Sargodha,130.50294
2024-11-09,Sheikhupura,135.50822
2024-11-09,Sialkot,127.33615
2024-11-09,Toba Tek Singh,116.30222
2024-11-09,Vehari,116.131905
2024-11-10,Attock,111.05377
2024-11-10,Bahawalnagar,195.42657
2024-11-10,Bahawalpur,185.93452
2024-11-10,Bhakkar,103.4477
2024-11-10,Chakwal,115.69399
2024-11-10,Chiniot,143.80893
2024-11-10,Dera Ghazi Khan,114.34988
2024-11-10,Faisalabad,136.94685
2024-11-10,Gujranwala,117.693054
2024-11-10,Gujrat,108.00797
2024-11-10,Hafizabad,128.92372
2024-11-10,Jhang,136.19913
2024-11-10,Jhelum,97.05047
2024-11-10,Kasur,125.699776
2024-11-10,Khanewal,112.22306
2024-11-10,Khushab,122.04282
2024-11-10,Lahore,134.03316
2024-11-10,Layyah,106.20721
2024-11-10,Lodhran,116.46564
2024-11-10,Mandi Bahuddin,106.46696
2024-11-10,Mianwali,97.636955
2024-11-10,Multan,108.69223
2024-11-10,Muzaffargarh,119.39896
2024-11-10,Nankana Sahib,119.51969
2024-11-10,Narowal,117.2785
2024-11-10,Okara,121.136055
2024-11-10,Pakpattan,108.51068
2024-11-10,Rahim Yar Khan,122.66672
2024-11-10,Rajanpur,93.61335
2024-11-10,Rawalpindi,133.93517
2024-11-10,Sahiwal,116.181244
2024-11-10,Sargodha,130.50294
2024-11-10,Sheikhupura,135.50656
2024-11-10,Sialkot,127.33616
2024-11-10,Toba Tek Singh,116.30222
2024-11-10,Vehari,116.21055
2024-11-11,Attock,111.02274
2024-11-11,Bahawalnagar,195.42659
2024-11-11,Bahawalpur,185.93684
2024-11-11,Bhakkar,103.4477
2024-11-11,Chakwal,115.69385
2024-11-11,Chiniot,143.80893
2024-11-11,Dera Ghazi Khan,114.28309
2024-11-11,Faisalabad,136.95886
2024-11-11,Gujranwala,117.693054
2024-11-11,Gujrat,108.00452
2024-11-11,Hafizabad,128.92372
2024-11-11,Jhang,136.19911
2024-11-11,Jhelum,96.479866
2024-11-11,Kasur,125.699524
2024-11-11,Khanewal,112.25354
2024-11-11,Khushab,122.04342
2024-11-11,Lahore,133.99818
2024-11-11,Layyah,106.20721
2024-11-11,Lodhran,116.46534
2024-11-11,Mandi Bahuddin,106.46696
2024-11-11,Mianwali,97.636955
2024-11-11,Multan,108.69224
2024-11-11,Muzaffargarh,119.42065
2024-11-11,Nankana Sahib,119.51971
2024-11-11,Narowal,117.27851
2024-11-11,Okara,121.12432
2024-11-11,Pakpattan,108.51065
2024-11-11,Rahim Yar Khan,122.64843
2024-11-11,Rajanpur,97.67721
2024-11-11,Rawalpindi,133.77092
2024-11-11,Sahiwal,116.182625
2024-11-11,Sargodha,130.50294
2024-11-11,Sheikhupura,135.4994
2024-11-11,Sialkot,127.33615
2024-11-11,Toba Tek Singh,116.30222
2024-11-11,Vehari,115.93894
2024-11-12,Attock,111.01978
2024-11-12,Bahawalnagar,195.42662
2024-11-12,Bahawalpur,185.93459
2024-11-12,Bhakkar,103.4477
2024-11-12,Chakwal,115.69275
2024-11-12,Chiniot,143.80894
2024-11-12,Dera Ghazi Khan,114.291725
2024-11-12,Faisalabad,136.93822
2024-11-12,Gujranwala,117.693054
2024-11-12,Gujrat,108.00176
2024-11-12,Hafizabad,128.92372
2024-11-12,Jhang,136.19913
2024-11-12,Jhelum,96.667694
2024-11-12,Kasur,125.69949
2024-11-12,Khanewal,112.25121
2024-11-12,Khushab,122.04391
2024-11-12,Lahore,133.9496
2024-11-12,Layyah,106.20721
2024-11-12,Lodhran,116.465096
2024-11-12,Mandi Bahuddin,106.46696
2024-11-12,Mianwali,97.636955
2024-11-12,Multan,108.69225
2024-11-12,Muzaffargarh,119.43253
2024-11-12,Nankana Sahib,119.519714
2024-11-12,Narowal,117.2785
2024-11-12,Okara,121.12037
2024-11-12,Pakpattan,108.51064
2024-11-12,Rahim Yar Khan,122.644585
2024-11-12,Rajanpur,98.43145
2024-11-12,Rawalpindi,134.57607
2024-11-12,Sahiwal,116.18384
2024-11-12,Sargodha,130.50294
2024-11-12,Sheikhupura,135.4951
2024-11-12,Sialkot,127.33613
2024-11-12,Toba Tek Singh,116.30222
2024-11-12,Vehari,115.962654
2024-11-13,Attock,111.037575
2024-11-13,Bahawalnagar,195.42664
2024-11-13,Bahawalpur,185.93207
2024-11-13,Bhakkar,103.4477
2024-11-13,Chakwal,115.6915
2024-11-13,Chiniot,143.80894
2024-11-13,Dera Ghazi Khan,114.29709
2024-11-13,Faisalabad,136.90376
2024-11-13,Gujranwala,117.693054
2024-11-13,Gujrat,108.00055
2024-11-13,Hafizabad,128.92372
2024-11-13,Jhang,136.19913
2024-11-13,Jhelum,97.44471
2024-11-13,Kasur,125.69916
2024-11-13,Khanewal,112.29226
2024-11-13,Khushab,122.04407
2024-11-13,Lahore,133.93646
2024-11-13,Layyah,106.20721
2024-11-13,Lodhran,116.464905
2024-11-13,Mandi Bahuddin,106.46696
2024-11-13,Mianwali,97.636955
2024-11-13,Multan,108.69225
2024-11-13,Muzaffargarh,119.430214
2024-11-13,Nankana Sahib,119.51971
2024-11-13,Narowal,117.2785
2024-11-13,Okara,121.13441
2024-11-13,Pakpattan,108.51066
2024-11-13,Rahim Yar Khan,122.64423
2024-11-13,Rajanpur,97.979095
2024-11-13,Rawalpindi,132.18936
2024-11-13,Sahiwal,116.18447
2024-11-13,Sargodha,130.50294
2024-11-13,Sheikhupura,135.49669
2024-11-13,Sialkot,127.33612
2024-11-13,Toba Tek Singh,116.30222
2024-11-13,Vehari,115.808716
2024-11-14,Attock,111.05499
2024-11-14,Bahawalnagar,195.42665
2024-11-14,Bahawalpur,185.9306
2024-11-14,Bhakkar,103.4477
2024-11-14,Chakwal,115.690674
2024-11-14,Chiniot,143.80894
2024-11-14,Dera Ghazi Khan,114.30991
2024-11-14,Faisalabad,136.88115
2024-11-14,Gujranwala,117.693054
2024-11-14,Gujrat,108.000755
2024-11-14,Hafizabad,128.92372
2024-11-14,Jhang,136.19911
2024-11-14,Jhelum,97.761505
2024-11-14,Kasur,125.69937
2024-11-14,Khanewal,112.30654
2024-11-14,Khushab,122.044106
2024-11-14,Lahore,133.96498
2024-11-14,Layyah,106.20721
2024-11-14,Lodhran,116.46476
2024-11-14,Mandi Bahuddin,106.46696
2024-11-14,Mianwali,97.636955
2024-11-14,Multan,108.69225
2024-11-14,Muzaffargarh,119.42144
2024-11-14,Nankana Sahib,119.51971
2024-11-14,Narowal,117.2785
2024-11-14,Okara,121.13334
2024-11-14,Pakpattan,108.51068
2024-11-14,Rahim Yar Khan,122.64663
2024-11-14,Rajanpur,97.00791
2024-11-14,Rawalpindi,132.91641
2024-11-14,Sahiwal,116.18452
2024-11-14,Sargodha,130.50294
2024-11-14,Sheikhupura,135.50075
2024-11-14,Sialkot,127.33611
2024-11-14,Toba Tek Singh,116.30222
2024-11-14,Vehari,115.77011
2024-11-15,Attock,111.04813
2024-11-15,Bahawalnagar,195.42662
2024-11-15,Bahawalpur,185.9297
2024-11-15,Bhakkar,103.4477
2024-11-15,Chakwal,115.69043
2024-11-15,Chiniot,143.80894
2024-11-15,Dera Ghazi Khan,114.36819
2024-11-15,Faisalabad,136.87576
2024-11-15,Gujranwala,117.693054
2024-11-15,Gujrat,108.00171
2024-11-15,Hafizabad,128.92372
2024-11-15,Jhang,136.19913
2024-11-15,Jhelum,97.52036
2024-11-15,Kasur,125.699425
2024-11-15,Khanewal,112.33835
2024-11-15,Khushab,122.04406
2024-11-15,Lahore,133.99693
2024-11-15,Layyah,106.20721
2024-11-15,Lodhran,116.46464
2024-11-15,Mandi Bahuddin,106.46696
2024-11-15,Mianwali,97.636955
2024-11-15,Multan,108.69225
2024-11-15,Muzaffargarh,119.41209
2024-11-15,Nankana Sahib,119.51969
2024-11-15,Narowal,117.2785
2024-11-15,Okara,121.126015
2024-11-15,Pakpattan,108.51069
2024-11-15,Rahim Yar Khan,122.65621
2024-11-15,Rajanpur,94.69732
2024-11-15,Rawalpindi,134.44052
2024-11-15,Sahiwal,116.18421
2024-11-15,Sargodha,130.50294
2024-11-15,Sheikhupura,135.50279
2024-11-15,Sialkot,127.33611
2024-11-15,Toba Tek Singh,116.30222
2024-11-15,Vehari,115.81739
2024-11-16,Attock,111.03361
2024-11-16,Bahawalnagar,195.42662
2024-11-16,Bahawalpur,185.92957
2024-11-16,Bhakkar,103.4477
2024-11-16,Chakwal,115.69058
2024-11-16,Chiniot,143.80894
2024-11-16,Dera Ghazi Khan,114.41498
2024-11-16,Faisalabad,136.88013
2024-11-16,Gujranwala,117.693054
2024-11-16,Gujrat,108.00271
2024-11-16,Hafizabad,128.92372
2024-11-16,Jhang,136.19913
2024-11-16,Jhelum,96.90327
2024-11-16,Kasur,125.69929
2024-11-16,Khanewal,112.362495
2024-11-16,Khushab,122.04397
2024-11-16,Lahore,133.99347
2024-11-16,Layyah,106.20721
2024-11-16,Lodhran,116.4645
2024-11-16,Mandi Bahuddin,106.46696
2024-11-16,Mianwali,97.636955
2024-11-16,Multan,108.69225
2024-11-16,Muzaffargarh,119.404625
2024-11-16,Nankana Sahib,119.51969
2024-11-16,Narowal,117.278496
2024-11-16,Okara,121.12087
2024-11-16,Pakpattan,108.51069
2024-11-16,Rahim Yar Khan,122.66992
2024-11-16,Rajanpur,90.37054
2024-11-16,Rawalpindi,133.80418
2024-11-16,Sahiwal,116.18387
2024-11-16,Sargodha,130.50294
2024-11-16,Sheikhupura,135.50153
2024-11-16,Sialkot,127.33611
2024-11-16,Toba Tek Singh,116.30222
2024-11-16,Vehari,115.812004
2024-11-17,Attock,111.02926
2024-11-17,Bahawalnagar,195.42662
2024-11-17,Bahawalpur,185.9301
2024-11-17,Bhakkar,103.4477
2024-11-17,Chakwal,115.69091
2024-11-17,Chiniot,143.80894
2024-11-17,Dera Ghazi Khan,114.433105
2024-11-17,Faisalabad,136.88684
2024-11-17,Gujranwala,117.693054
2024-11-17,Gujrat,108.00332
2024-11-17,Hafizabad,128.92372
2024-11-17,Jhang,136.19913
2024-11-17,Jhelum,96.394226
2024-11-17,Kasur,125.69928
2024-11-17,Khanewal,112.40273
2024-11-17,Khushab,122.04388
2024-11-17,Lahore,133.97348
2024-11-17,Layyah,106.20721
2024-11-17,Lodhran,116.46436
2024-11-17,Mandi Bahuddin,106.46696
2024-11-17,Mianwali,97.636955
2024-11-17,Multan,108.69225
2024-11-17,Muzaffargarh,119.40092
2024-11-17,Nankana Sahib,119.51969
2024-11-17,Narowal,117.2785
2024-11-17,Okara,121.12487
2024-11-17,Pakpattan,108.51069
2024-11-17,Rahim Yar Khan,122.676186
2024-11-17,Rajanpur,89.43389
2024-11-17,Rawalpindi,134.24121
2024-11-17,Sahiwal,116.183624
2024-11-17,Sargodha,130.50294
2024-11-17,Sheikhupura,135.4991
2024-11-17,Sialkot,127.33611
2024-11-17,Toba Tek Singh,116.30222
2024-11-17,Vehari,115.96082
2024-11-18,Attock,111.03516
2024-11-18,Bahawalnagar,195.42662
2024-11-18,Bahawalpur,185.93065
2024-11-18,Bhakkar,103.4477
2024-11-18,Chakwal,115.69119
2024-11-18,Chiniot,143.80894
2024-11-18,Dera Ghazi Khan,114.42816
2024-11-18,Faisalabad,136.8889
2024-11-18,Gujranwala,117.693054
2024-11-18,Gujrat,108.00344
2024-11-18,Hafizabad,128.92372
2024-11-18,Jhang,136.19913
2024-11-18,Jhelum,96.76159
2024-11-18,Kasur,125.69926
2024-11-18,Khanewal,112.410484
2024-11-18,Khushab,122.043846
2024-11-18,Lahore,133.94519
2024-11-18,Layyah,106.20721
2024-11-18,Lodhran,116.46424
2024-11-18,Mandi Bahuddin,106.46696
2024-11-18,Mianwali,97.636955
2024-11-18,Multan,108.69225
2024-11-18,Muzaffargarh,119.40203
2024-11-18,Nankana Sahib,119.51969
2024-11-18,Narowal,117.2785
2024-11-18,Okara,121.130165
2024-11-18,Pakpattan,108.51069
2024-11-18,Rahim Yar Khan,122.67762
2024-11-18,Rajanpur,89.806435
2024-11-18,Rawalpindi,134.26927
2024-11-18,Sahiwal,116.18354
2024-11-18,Sargodha,130.50294
2024-11-18,Sheikhupura,135.49818
2024-11-18,Sialkot,127.33612
2024-11-18,Toba Tek Singh,116.30222
2024-11-18,Vehari,115.97342
2024-11-19,Attock,111.04394
2024-11-19,Bahawalnagar,195.42659
2024-11-19,Bahawalpur,185.93086
2024-11-19,Bhakkar,103.4477
2024-11-19,Chakwal,115.69135
2024-11-19,Chiniot,143.80894
2024-11-19,Dera Ghazi Khan,114.42556
2024-11-19,Faisalabad,136.88063
2024-11-19,Gujranwala,117.693054
2024-11-19,Gujrat,108.003235
2024-11-19,Hafizabad,128.92372
2024-11-19,Jhang,136.19913
2024-11-19,Jhelum,97.64294
2024-11-19,Kasur,125.69934
2024-11-19,Khanewal,112.42109
2024-11-19,Khushab,122.04383
2024-11-19,Lahore,133.93907
2024-11-19,Layyah,106.20721
2024-11-19,Lodhran,116.46414
2024-11-19,Mandi Bahuddin,106.46696
2024-11-19,Mianwali,97.636955
2024-11-19,Multan,108.69225
2024-11-19,Muzaffargarh,119.40551
2024-11-19,Nankana Sahib,119.51969
2024-11-19,Narowal,117.2785
2024-11-19,Okara,121.12711
2024-11-19,Pakpattan,108.51069
2024-11-19,Rahim Yar Khan,122.67764
2024-11-19,Rajanpur,90.60143
2024-11-19,Rawalpindi,133.2663
2024-11-19,Sahiwal,116.183586
2024-11-19,Sargodha,130.50294
2024-11-19,Sheikhupura,135.49915
2024-11-19,Sialkot,127.33612
2024-11-19,Toba Tek Singh,116.30222
2024-11-19,Vehari,116.075714
2024-11-20,Attock,111.045204
2024-11-20,Bahawalnagar,195.42662
2024-11-20,Bahawalpur,185.93092
2024-11-20,Bhakkar,103.4477
2024-11-20,Chakwal,115.691376
2024-11-20,Chiniot,143.80894
2024-11-20,Dera Ghazi Khan,114.41184
2024-11-20,Faisalabad,136.87138
2024-11-20,Gujranwala,117.693054
