District,date,Vehicle,Industry,Residential,Misc,Construction,Agriculture,Sum_of_Sources,Vehicle%,Industry%,Residential%,Misc%,Construction%,Agriculture%
Sheikhupura,2024-11-29 10:00:00,653.9449988365174,293.4699986457825,132.3049997329712,5.657999935150147,25.004999542236327,186.11699949264525,1296.499996185303,50.43925960359601,22.635557231720817,10.204782115098551,0.4364057039566296,1.9286540390133926,14.35534130661458
Sheikhupura,2024-11-29 11:00:00,724.8599988937378,325.0049982070923,143.76999969482424,5.928999900817871,28.31999931335449,207.41599941253665,1435.2999954223633,50.502334090820824,22.64369812886773,10.016721253630136,0.4130843670122882,1.973106626048641,14.45105553362039
Sheikhupura,2024-11-29 12:00:00,788.0449992179872,363.9799992561341,155.74999980926515,6.895999965667725,36.239999771118164,227.98899969100952,1578.8999977111816,49.91101401991004,23.05275823571916,9.864462602764252,0.4367597679184472,2.2952688468967444,14.439736526791366
Sheikhupura,2024-11-29 13:00:00,795.9150007247925,378.26500167846683,156.1400001525879,7.729000091552734,42.48000068664551,233.47100048065187,1614.0000038146973,49.31319695437691,23.436493233236405,9.674101597493816,0.47887237133117744,2.6319702965454654,14.465365547016232
Sheikhupura,2024-11-29 14:00:00,776.9000017166138,382.6300024986267,151.1750003814697,8.58800012588501,48.915000915527344,231.99200084686282,1600.2000064849854,48.55018113786662,23.911386135981555,9.44725657847872,0.5366829203275341,3.0568054441503536,14.497687783195218
Sheikhupura,2024-11-29 15:00:00,733.5399988174438,375.664998626709,142.13999977111817,9.038999938964844,53.57999954223632,222.53599948883058,1536.499996185303,47.740969777977035,24.449397953750697,9.250894899057064,0.5882850609441026,3.487146090156875,14.483306218114212
Sheikhupura,2024-11-29 16:00:00,643.7600004196167,341.01500015258796,125.34500007629394,8.495000000000001,52.125,196.9600001144409,1367.7000007629395,47.0688016422103,24.933464938390053,9.164655992277046,0.6211157414097582,3.8111427923465153,14.400818893366335
Sheikhupura,2024-11-29 17:00:00,519.210000038147,279.785000038147,102.35499992370605,7.1929999923706065,43.875,159.0820000076294,1111.5,46.712550610719475,25.171839859482414,9.208726938704997,0.6471434990886735,3.9473684210526314,14.312370670951813
Sheikhupura,2024-11-29 18:00:00,421.73999977111816,226.44999990463256,84.2,5.586000003814697,34.5,127.92399993896484,900.3999996185303,46.83918257994175,25.14993336301332,9.351399382016078,0.620390938047679,3.831630388118226,14.20746334886295
Sheikhupura,2024-11-29 19:00:00,378.36499977111816,194.35500040054322,75.60499992370605,4.317000026702881,26.385000228881836,112.57300003051758,791.6000003814697,47.79749868478842,24.55217285332038,9.55090953603742,0.5453511905788948,3.3331228165951217,14.22094491867976
Sheikhupura,2024-11-29 20:00:00,368.4149991512299,181.31999826431274,73.11499986648559,3.701999912261963,21.944999313354494,108.20299948692322,756.699995994568,48.68706238950139,23.96193990010466,9.66234970972703,0.48922954035386806,2.900092431546944,14.29932602876609
Sheikhupura,2024-11-29 21:00:00,363.3249999046326,174.78999972343448,71.575,3.40399998664856,19.84499988555908,106.16099992752075,739.0999994277955,49.1577594623076,23.64903258811464,9.684075234124302,0.4605601392617922,2.6850223110435527,14.363550265148103
Sheikhupura,2024-11-29 22:00:00,352.08499932289124,168.489999294281,69.05499982833862,3.2659999656677248,18.91499977111816,102.88899971961975,714.6999979019164,49.26332732006115,23.574926513068796,9.662095988674615,0.45697495106414454,2.6465649680488745,14.396110259082437
Sheikhupura,2024-11-29 23:00:00,341.9549994468689,162.92499885559084,66.79499988555908,3.348999938964844,18.40499954223633,100.37099966049193,693.7999973297119,49.287258685929764,23.4829921422102,9.627414260974168,0.482703942325516,2.652781725724019,14.466849242836332
Khushab,2024-11-29 00:00:00,184.11499972343444,94.91499972343445,42.49499983787537,28.264999532699584,26.679999542236327,398.02999877929693,774.499997138977,23.77211109148612,12.255003237450342,5.4867656545969,3.649451212022107,3.4448030523941813,51.39186575205036
Khushab,2024-11-29 01:00:00,187.10000009536742,95.94000005722046,43.00500001907349,27.724999999999998,26.125,404.20500020980836,784.1000003814697,23.86175232806301,12.235684225295884,5.484632062001184,3.5359010313112624,3.3318454262581327,51.55018492707053
Khushab,2024-11-29 02:00:00,188.76499996185302,97.03500003814698,43.58500003814698,28.485000228881834,26.960000228881835,408.8700002670288,793.7000007629395,23.782915431574118,12.225652002629792,5.491369534616499,3.58888751436321,3.3967494271093224,51.51442608970706
Khushab,2024-11-29 03:00:00,194.2250000476837,101.20500016212463,45.110000085830684,30.355000448226928,28.645000457763672,413.26000089645385,812.8000020980835,23.89579226701895,12.451402546860706,5.549950783635345,3.734621108497965,3.5242372519466327,50.843996042040395
Khushab,2024-11-29 04:00:00,206.05500049591066,109.59500045776366,47.69500026702881,30.68500070571899,28.580000686645505,410.0900019645691,832.7000045776367,24.745406432467377,13.161402648646867,5.727753092930597,3.6850006649493268,3.432208542035723,49.24822861897012
Khushab,2024-11-29 05:00:00,219.72499976158142,119.514999628067,50.62999987602233,30.804999351501465,28.14499931335449,402.37999806404116,851.1999959945679,25.813557424286408,14.040765999819122,5.9480733216950625,3.6190083994899425,3.3065083935378805,47.27208646117158
Khushab,2024-11-29 06:00:00,228.15499973297122,126.24499988555907,52.51999988555908,31.164999961853024,28.125,393.5899997711182,859.7999992370605,26.535822276741506,14.683065828981388,6.108397293808148,3.624680156955936,3.2711095632654787,45.77692488024755
Khushab,2024-11-29 07:00:00,223.8850003361702,124.58500040769577,51.430000174045574,29.60000066757202,26.50500068664551,374.79500197172166,830.8000042438507,26.94812219457536,14.995787165538873,6.190418862702629,3.562831068412468,3.1902985738148772,45.11254213495579
Khushab,2024-11-29 08:00:00,213.53999969959258,118.9799996137619,49.024999833106996,27.424999332427976,24.54499931335449,352.78499810695644,786.2999958992004,27.157573548679924,15.131629178974906,6.234897633064689,3.4878544417471566,3.1215820223024693,44.86646317523085
Khushab,2024-11-29 09:00:00,206.3000002861023,114.68000020980837,47.33500013351441,26.26500024795532,23.535000228881835,342.3850008010864,760.5000019073486,27.126890173398806,15.079552915475178,6.224194610755729,3.453648939129809,3.094674578547745,45.02103878269273
Khushab,2024-11-29 10:00:00,205.32499970197676,113.06499978303908,46.904999864101406,25.68499975204468,23.039999771118165,348.2799991726875,762.2999980449677,26.93493378309897,14.83208711439213,6.153089332860592,3.3694083455224586,3.022432091067518,45.68804933305833
Khushab,2024-11-29 11:00:00,206.77000017166137,111.99000024795532,46.92500009536742,24.915000438690186,22.495000457763673,363.60500125885005,776.7000026702881,26.621604153571244,14.418694458984763,6.04158618952487,3.2078022857000934,2.8962276786952557,46.81408523352377
Khushab,2024-11-29 12:00:00,211.29499979019167,112.6649998664856,47.12499990463257,21.46499986648559,19.76999988555908,373.3799995422363,785.6999988555908,26.892579877555406,14.33944253921185,5.997836320895043,2.7319587498727733,2.516227556873491,47.52195495559144
Khushab,2024-11-29 13:00:00,214.200000166893,111.55000011920927,47.275000071525575,19.570000123977664,18.055000114440915,391.2500004529953,801.9000010490417,26.71156003076164,13.910712055528132,5.895373489173295,2.4404539342033025,2.251527633223775,48.79037285710986
Khushab,2024-11-29 14:00:00,215.71000022888182,109.41000022888183,47.180000114440915,17.790000343322752,16.590000343322753,410.92000102996826,817.6000022888184,26.38331697957628,13.381849305601223,5.7705479430483795,2.1758806621233853,2.029109625352265,50.25929548429847
Khushab,2024-11-29 15:00:00,212.35499994754792,105.26499993801117,45.9349999666214,15.319999885559081,14.319999885559081,415.5049997091293,808.699999332428,26.258810451693382,13.016569806467931,5.680103870970716,1.8943984046253932,1.7707431553579904,51.379374310884586
Khushab,2024-11-29 16:00:00,202.55499987602232,99.18499989509584,43.44999995231628,13.219999885559083,12.294999885559083,400.29499955177306,770.9999990463257,26.27172504884164,12.864461740308808,5.635538262783523,1.7146562778095096,1.5946822179983344,51.918936452258194
Khushab,2024-11-29 17:00:00,189.3950001716614,92.6650001525879,40.50000009536743,12.650000238418578,11.585000228881835,375.60500063896177,722.4000015258789,26.2174695143431,12.827380946408859,5.606312293718424,1.7511074490169987,1.6036821988388132,51.99404759767381
Khushab,2024-11-29 18:00:00,174.1100000858307,85.44000000953675,37.24000000953675,12.284999895095824,11.169999885559081,345.95499992370605,666.1999998092651,26.13479437641532,12.824977489342308,5.589912942089262,1.8440408133613109,1.6766736548719727,51.92960072391983
Khushab,2024-11-29 19:00:00,155.3299998521805,77.10999987125398,33.27499992847443,12.084999823570252,10.804999828338623,305.6949994564056,594.2999987602234,26.13663136062869,12.974928492699664,5.599024061566519,2.0334847465557666,1.8181053089145325,51.43782602963481
Khushab,2024-11-29 20:00:00,134.4100000858307,68.08000006675721,28.99500002861023,12.115000057220458,10.765000057220458,260.53500027656554,514.9000005722046,26.10409787074419,13.221984849699048,5.631190521730104,2.3528840636545247,2.090697231551251,50.599145462620875
Khushab,2024-11-29 21:00:00,119.06499991416932,61.60499992370605,25.89999995231629,12.72499988079071,11.194999885559081,228.3099996805191,458.79999923706055,25.951394967777407,13.427419360538174,5.645161289316794,2.773539647330239,2.440061007884758,49.76242372715263
Khushab,2024-11-29 22:00:00,112.13499994277954,58.36499996185303,24.514999961853032,13.169999933242797,11.559999942779541,217.15499987602232,436.8999996185303,25.666056315103635,13.358892197943046,5.611123823130641,3.014419763044609,2.6459143861004586,49.70359351467761
Khushab,2024-11-29 23:00:00,109.63999993801117,56.819999957084654,24.054999995231633,13.77000000476837,12.075,217.93999981880185,434.2999997138977,25.245222198995705,13.083122264452168,5.538798068403929,3.1706193907067894,2.780336174983791,50.18190190245762
Chakwal,2024-11-29 00:00:00,253.2650007247925,80.54000053405761,69.53000030517578,87.41000099182129,17.120000457763673,241.03500232696535,748.9000053405762,33.818266646909095,10.754439839726073,9.284283590511622,11.671785334287716,2.2860195400823953,32.1852050484831
Chakwal,2024-11-29 01:00:00,282.3349997520447,88.1499997138977,76.90999984741211,93.81999940872193,16.91999969482422,260.8649987220764,818.9999971389772,34.47313806328805,10.763125765791598,9.390720404894111,11.455433423255739,2.065934035889019,31.85164830688148
Chakwal,2024-11-29 02:00:00,319.57499971389774,98.71999969482421,86.61999988555908,103.88999938964844,17.91999969482422,289.9749985694885,916.6999969482422,34.861459668134074,10.769062945725965,9.449110960393048,11.33304240596765,1.9548379791077934,31.63248604067147
Chakwal,2024-11-29 03:00:00,342.9099992752075,106.6899995803833,93.01999969482422,109.75999927520752,18.81999969482422,307.1999982833862,978.399995803833,35.0480376886633,10.904538025138585,9.507358962977195,11.218315591368231,1.9235486279169594,31.39820110393573
Chakwal,2024-11-29 04:00:00,340.42499933242806,109.48999948501587,93.09499969482422,106.5199990272522,19.02999954223633,299.3399977684021,967.8999948501587,35.171505438961134,11.31211902754128,9.618245706183346,11.00526909742805,1.966112164840168,30.926748565046037
Chakwal,2024-11-29 05:00:00,315.7650000572205,100.89999990463258,85.525,81.20999975204468,10.30999984741211,239.28999948501587,832.9999990463258,37.906962835381684,12.11284514047415,10.267106854491567,9.74909962125082,1.2376950611303348,28.726290487271438
